id,url,name,description,num_stars,num_forks,num_issues,num_commits,num_contributors,active_days,last_commit_at,num_functions,used_platforms,used_frameworks,num_packages,num_published_packages,num_faas_handlers,num_faas_runtime_dependencies
220830311,https://github.com/brave/slim-list-lambda,slim-list-lambda,Lambda function for reducing EasyList + EasyPrivacy for use in iOS clients,7,6,108,273,10,1645,2024-03-05T18:12:19Z,5,aws,aws_cloudformation_and_sam,1,0,0,0
224762936,https://github.com/dbt-labs/docs.getdbt.com,docs.getdbt.com,The code behind docs.getdbt.com,103,812,5375,25775,388,1630,2024-05-15T21:08:17Z,2,vercel,vercel,2,0,2,0
225628533,https://github.com/fortepan/fortepan.hu,fortepan.hu,"Fortepan is a copyright-free and community-based photo archive with over 100,000 photographs available for anyone to browse and download in high-resolution, free of charge. This repository contains the frontend source of the website and now it's opened for everyone to contribute and collaborate.",5,1,59,1187,7,1578,2024-03-29T12:46:44Z,1,netlify,netlify,2,0,2,0
226733864,https://github.com/jerroydmoore/whoishiring.work,whoishiring.work,Code for the website whoishiring.work,6,1,47,71,3,1590,2024-05-05T00:03:38Z,1,aws,terraform,5,0,0,0
227267332,https://github.com/scorelab/com-dictionary,com-dictionary,Community Dictionary,17,63,141,86,5,1203,2023-03-28T03:16:56Z,2,firebase,firebase,2,0,0,1
228900325,https://github.com/taichikuji/discordid,discordid,A profile maker powered by Discord!,25,5,39,68,2,1609,2024-05-14T12:04:40Z,1,netlify,netlify,2,0,2,0
232445785,https://github.com/jsetton/alexa-ourgroceries-sync,alexa-ourgroceries-sync,Unofficial OurGroceries Alexa Shopping List Synchronization Skill,5,1,26,21,-1,1418,2023-11-26T02:13:25Z,2,aws,aws_cloudformation_and_sam;alexa_skills_kit,1,0,1,0
232608883,https://github.com/sbcgua/abap-package-version-shield,abap-package-version-shield,"shield.io lambda to detect version of abap package, serialized by abapGit",8,4,189,258,4,1287,2023-07-18T17:01:32Z,1,aws,serverless,1,0,0,0
237326902,https://github.com/ljacobsson/evb-cli,evb-cli,Pattern generator and debugging tool for Amazon EventBridge,216,15,62,241,6,1457,2024-01-26T13:55:08Z,7,aws,aws_cloudformation_and_sam,2,0,12,0
238181180,https://github.com/UK-Export-Finance/dtfs2,dtfs2,Digital Trade Finance,8,1,3125,16782,32,1562,2024-05-15T17:47:09Z,27,azure,azure_durable_functions;azure_functions,11,0,0,1
251020153,https://github.com/scorelab/Codelabz,Codelabz,Codelabz,148,437,1212,1163,51,1378,2024-01-06T07:35:27Z,2,firebase,firebase,2,0,0,1
253954640,https://github.com/m3hari/link-preview,link-preview,https://meta.mehari.workers.dev,23,3,16,20,-1,1047,2023-02-19T12:03:32Z,2,cloudflare,wrangler,1,0,0,0
258075566,https://github.com/hackclub/site,site,"🌈 The new, new Hack Club website (uses Next.js & Theme UI).",159,115,1204,2796,108,1490,2024-05-15T18:19:07Z,16,vercel,vercel,1,0,0,0
258295252,https://github.com/chunyenHuang/awesome-g0v-projects,awesome-g0v-projects,令人驚奇的零時政府。找專案，找提案，找共筆，找幫手 一站搞定,28,5,97,157,4,1460,2024-04-22T18:03:35Z,1,aws,serverless,2,0,2,0
258302142,https://github.com/damnitrahul/billy,billy,"A Server less JAM Stack Invoicing Application made with React.js, Redux and Firebase.",26,12,21,45,2,1098,2023-02-22T05:21:55Z,2,firebase,firebase,2,0,0,1
259973478,https://github.com/newrelic/newrelic-azure-functions,newrelic-azure-functions,Functions to collect and forward logs from Microsoft Azure to New Relic Logs,7,13,91,224,16,1476,2024-05-14T13:53:09Z,4,azure,azure_functions;azure_resource_manager,1,0,0,0
264133369,https://github.com/Impact-Office-Supplies/serverless-image-optimizer,serverless-image-optimizer,"Serverless Image Optimizer using AWS S3 + Lambda. Can drop images in, and outputs multiple optimized sizes.",19,0,20,23,-1,1228,2023-09-25T02:34:03Z,1,aws,serverless,1,0,1,0
264982126,https://github.com/ardalis/ardalis-com-gatsby,ardalis-com-gatsby,Back end content for ardalis.com running with Netlify and Gatsby.,12,14,1686,1222,10,1432,2024-04-29T15:10:53Z,1,netlify,netlify,1,0,1,0
266566637,https://github.com/twikoojs/twikoo,twikoo,"💬 一个简洁、安全、免费的静态网站评论系统 | A simple, safe, free comment system.",1265,250,663,320,43,1348,2024-05-15T02:59:09Z,2,vercel,vercel,8,0,2,0
266677657,https://github.com/microfeed/microfeed,microfeed,"a lightweight cms self-hosted on cloudflare, for podcasts, blogs, photos, videos, documents, and curated urls.",3108,804,98,135,6,501,2024-05-10T19:11:46Z,30,cloudflare,wrangler,1,0,0,0
271916888,https://github.com/rschristian/github-contribution-calendar-api,github-contribution-calendar-api,Cloudflare Worker for retrieving data used in GitHub's contribution calendar,18,3,6,98,3,1380,2024-03-24T06:07:46Z,1,cloudflare,wrangler,1,0,0,0
272088833,https://github.com/lesimoes/COVID-MG,COVID-MG,A serverless application to save and store covid19 data from Minas Gerais.,5,2,45,53,-1,982,2023-02-20T23:13:53Z,3,aws,serverless,1,0,0,0
272264893,https://github.com/hackclub/scrapbook-domains,scrapbook-domains,Custom domain support for https://scrapbook.hackclub.com/,14,2,16,32,3,1028,2023-04-07T15:57:44Z,1,vercel,vercel,1,0,0,0
272539320,https://github.com/barryf/vibrancy,vibrancy,Headless CMS and Micropub endpoint for personal websites. Used for the back-end of https://barryfrost.com,20,2,59,471,3,1175,2023-09-03T09:43:29Z,13,aws,architect,1,0,13,1
274828089,https://github.com/cloudspannerecosystem/autoscaler,autoscaler,Automatically scale the capacity of your Spanner instances based on their utilization.,83,30,287,220,16,1423,2024-05-03T14:08:28Z,3,gcp,gcp_functions;terraform,1,0,0,1
280412835,https://github.com/saifalfalah/tvdl-2,tvdl-2,🔥 Twitter Video Downloader for Siri Shortcuts - v2,103,6,32,197,2,1112,2023-08-03T13:34:04Z,6,aws,architect,6,0,17,1
281064925,https://github.com/pl4nty/anutimetable,anutimetable,Timetable builder for the Australian National University,22,9,460,2108,27,3198,2024-04-04T00:33:15Z,4,azure,azure_functions,2,0,0,1
287652377,https://github.com/platelet-app/platelet,platelet,Dispatch system for emergency volunteer couriers.,35,8,197,3201,7,1731,2024-04-16T19:32:12Z,17,aws,aws_cloudformation_and_sam,24,0,47,0
287877610,https://github.com/wao3/luogu-stats-card,luogu-stats-card,动态生成洛谷个人练习数据卡片,313,19,11,47,-1,945,2023-03-19T07:36:55Z,2,vercel,vercel,4,0,0,0
288847915,https://github.com/awslabs/aws-amplify-identity-broker,aws-amplify-identity-broker,A centralized login and SSO application to authenticate several websites and mobile apps.,197,63,548,1050,10,1345,2024-01-10T00:01:16Z,19,aws,aws_cloudformation_and_sam,15,0,30,0
290587199,https://github.com/Vortexmind/image-resizing,image-resizing,Image resizing Cloudflare worker for Ghost blog image content,29,43,320,558,5,1332,2024-04-19T18:54:17Z,1,cloudflare,wrangler,1,0,0,0
292418073,https://github.com/splunk/azure-functions-splunk,azure-functions-splunk,Azure Functions for getting data in to Splunk,28,29,18,85,3,1329,2024-04-23T23:34:06Z,16,azure,azure_functions;azure_resource_manager,3,0,0,0
299356439,https://github.com/Enterprise-CMCS/cmcs-eregulations,cmcs-eregulations,Web application for viewing Medicaid and CHIP regulations and related policy information,15,9,1280,1056,15,1323,2024-05-14T21:10:01Z,1,aws,serverless,7,0,0,0
302164415,https://github.com/claptime/claptime,claptime,🎬 A VoD platform dedicated to indie movies,11,1,51,219,2,1008,2023-06-11T11:50:48Z,12,aws,aws_cloudformation_and_sam;serverless,10,0,18,0
303361176,https://github.com/Planning-Inspectorate/appeal-planning-decision,appeal-planning-decision,Appeals Service Repository,8,5,3608,4891,52,1311,2024-05-15T10:57:55Z,4,azure,azure_functions,19,0,4,0
303446534,https://github.com/jh3y/vincent-van-git,vincent-van-git,Use your Github commit history as a canvas! ,266,21,24,61,3,1275,2024-04-09T19:33:58Z,1,netlify,netlify,1,0,1,0
304198912,https://github.com/awslabs/amazon-sagemaker-inference-client,amazon-sagemaker-inference-client,Amazon Sagemaker Object Detection Inference Endpoint visualization client web application hosted and managed by AWS Amplify. ,17,9,30,46,3,1182,2024-01-10T05:06:32Z,1,aws,aws_cloudformation_and_sam,2,0,2,0
304419950,https://github.com/mailchimp/Firebase,Firebase,IO-4458: product partnerships team,18,18,80,79,7,1061,2023-10-04T00:21:02Z,1,firebase,firebase,1,0,0,1
304492878,https://github.com/ysawa0/envoylint,envoylint,envoylint.com takes an Envoy config and validates it for you.,9,1,28,81,-1,1167,2023-12-26T19:23:11Z,13,aws,serverless,2,0,0,1
307556213,https://github.com/CalNourish/pantry-webapp,pantry-webapp,Pantry web app built with Next.js,7,0,210,450,11,1202,2024-02-10T02:11:01Z,1,vercel,vercel,1,0,0,0
320850140,https://github.com/zizifn/edgetunnel,edgetunnel,Running V2ray inside edge/serverless runtime,4732,13581,246,527,9,1221,2024-04-16T18:02:14Z,4,cloudflare,wrangler,1,0,0,0
330049651,https://github.com/jsetton/alexa-assistant,alexa-assistant,Implementation of the Google Assistant SDK as an Alexa skill,15,4,180,388,4,2375,2023-11-26T01:34:48Z,2,aws,alexa_skills_kit;aws_cloudformation_and_sam,1,0,1,0
345946012,https://github.com/nftstorage/nft.storage,nft.storage,😋 Free decentralized storage and bandwidth for NFTs on IPFS and Filecoin.,614,161,2601,1437,41,1136,2024-04-17T22:29:05Z,4,cloudflare,wrangler,9,0,0,0
346385174,https://github.com/serverless-dns/serverless-dns,serverless-dns,"The RethinkDNS resolver that deploys to Cloudflare Workers, Deno Deploy, Fastly, and Fly.io",1694,1193,177,1076,13,1083,2024-02-20T12:19:08Z,4,fastly;cloudflare,fastly;wrangler,1,0,0,0
352530667,https://github.com/tuhinpal/amazon-scraper,amazon-scraper,"Serverless Amazon India Scraper with search and product API, made with Cloudflare worker",85,114,9,44,2,1133,2024-05-05T06:29:58Z,3,cloudflare,wrangler,1,0,0,0
